INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
212002340,613,,LARCENY SHOPLIFTING,D4,143,0,2021-01-10 15:00:00,2021,1,Sunday,15,,BOYLSTON ST,42.348623815555,-71.0827763708641,"(42.348623815555, -71.0827763708641)"
212002339,617,,LARCENY THEFT FROM BUILDING,B2,296,0,2021-01-08 09:45:00,2021,1,Friday,9,,WHITING ST,42.3242287622139,-71.0814060891184,"(42.3242287622139, -71.0814060891184)"
212002338,619,,LARCENY ALL OTHERS,C11,247,0,2021-01-11 15:46:00,2021,1,Monday,15,,THORNLEY ST,42.3141760686841,-71.0585029765954,"(42.3141760686841, -71.0585029765954)"
212002336,801,,ASSAULT - SIMPLE,B2,261,0,2021-01-11 16:41:00,2021,1,Monday,16,,HOWARD AVE,42.3187717191504,-71.0735711918148,"(42.3187717191504, -71.0735711918148)"
212002335,3115,,INVESTIGATE PERSON,A1,97,0,2021-01-11 16:45:00,2021,1,Monday,16,,SCHOOL ST,42.3577405388227,-71.0595678868923,"(42.3577405388227, -71.0595678868923)"
212002334,3110,,SERVICE TO OTHER AGENCY,D14,793,0,2021-01-11 16:16:00,2021,1,Monday,16,,COMMONWEALTH AVE,42.3498965216679,-71.1314344999723,"(42.3498965216679, -71.1314344999723)"
212002331,3802,,M/V ACCIDENT - PROPERTY DAMAGE,A1,84,0,2021-01-11 16:39:00,2021,1,Monday,16,,N BENNET ST,42.3652466178707,-71.0541602668971,"(42.3652466178707, -71.0541602668971)"
212002330,3007,,SUDDEN DEATH,E13,606,0,2021-01-11 13:54:00,2021,1,Monday,13,,S HUNTINGTON AVE,42.3295524545692,-71.1111242876834,"(42.3295524545692, -71.1111242876834)"
212002329,301,,ROBBERY,A15,900,0,2021-01-11 15:43:00,2021,1,Monday,15,,CARNEY CT,42.3791542837393,-71.0602243121654,"(42.3791542837393, -71.0602243121654)"
212002328,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,B2,282,0,2021-01-11 11:40:00,2021,1,Monday,11,,CABOT ST,42.3292590480433,-71.0848240207294,"(42.3292590480433, -71.0848240207294)"
212002327,3114,,INVESTIGATE PROPERTY,E18,484,0,2021-01-11 15:42:00,2021,1,Monday,15,,OSCEOLA ST,42.2620184921236,-71.102454829623,"(42.2620184921236, -71.102454829623)"
212002326,3115,,INVESTIGATE PERSON,C11,462,0,2021-01-11 15:40:00,2021,1,Monday,15,,BULLARD ST,42.3017585271616,-71.0746297975059,"(42.3017585271616, -71.0746297975059)"
212002325,3301,,VERBAL DISPUTE,A1,95,0,2021-01-11 15:46:00,2021,1,Monday,15,,E INDIA ROW,42.3579479124958,-71.0508221916291,"(42.3579479124958, -71.0508221916291)"
212002324,1107,,FRAUD - IMPERSONATION,D4,465,0,2021-01-11 14:00:00,2021,1,Monday,14,,MASSACHUSETTS AVE,42.2848257658049,-71.091373689388,"(42.2848257658049, -71.091373689388)"
212002321,1001,,FORGERY / COUNTERFEITING,D4,167,0,2021-01-06 15:44:00,2021,1,Wednesday,15,,HUNTINGTON AVE,42.3395419898301,-71.0694087696754,"(42.3395419898301, -71.0694087696754)"
212000727,3005,,SICK ASSIST,E13,647,0,2021-01-04 12:57:00,2021,1,Monday,12,,BISHOP ST,42.3095255690966,-71.1095331157701,"(42.3095255690966, -71.1095331157701)"
212002320,3006,,SICK/INJURED/MEDICAL - PERSON,E5,738,0,2021-01-11 14:06:00,2021,1,Monday,14,,DWINELL ST,42.2911597847104,-71.1619354934913,"(42.2911597847104, -71.1619354934913)"
212002319,3802,,M/V ACCIDENT - PROPERTY DAMAGE,D14,754,0,2021-01-11 15:17:00,2021,1,Monday,15,,TREMONT ST,42.350420436781,-71.171218646105,"(42.350420436781, -71.171218646105)"
212002317,3005,,SICK ASSIST,B3,453,0,2021-01-11 14:55:00,2021,1,Monday,14,,SCHOOL ST,42.2970274212977,-71.0757653811818,"(42.2970274212977, -71.0757653811818)"
212002316,617,,LARCENY THEFT FROM BUILDING,B2,282,0,2021-01-09 11:58:00,2021,1,Saturday,11,,WALNUT AVE,42.3286628355561,-71.0856340118355,"(42.3286628355561, -71.0856340118355)"
212002315,619,,LARCENY ALL OTHERS,E5,679,0,2021-01-11 15:21:00,2021,1,Monday,15,,BELGRADE AVE,42.2863179873136,-71.1340770717563,"(42.2863179873136, -71.1340770717563)"
212002313,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,778,0,2021-01-11 13:30:00,2021,1,Monday,13,,MAPLETON ST,42.3490560003051,-71.1504984997502,"(42.3490560003051, -71.1504984997502)"
212002312,613,,LARCENY SHOPLIFTING,D4,143,0,2021-01-11 15:00:00,2021,1,Monday,15,,HUNTINGTON AVE,42.3474989903015,-71.0792550560064,"(42.3474989903015, -71.0792550560064)"
212002311,3801,,M/V ACCIDENT - OTHER,D14,801,0,2021-01-11 14:55:00,2021,1,Monday,14,,"BRIGHTON AVE & HARVARD AVE
BRIGHTON  MA 02134
UNIT",42.3530700415047,-71.1321159891599,"(42.3530700415047, -71.1321159891599)"
212002310,3820,,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,C11, ,0,2021-01-11 15:04:00,2021,1,Monday,15,,"TALBOT AVE & CENTRE ST
DORCHESTER  MA 02124
UNITED",42.290120960927,-71.0708000514027,"(42.290120960927, -71.0708000514027)"
212002309,613,,LARCENY SHOPLIFTING,D4,134,0,2021-01-11 15:01:00,2021,1,Monday,15,,BOYLSTON ST,42.3503786997765,-71.0762609838281,"(42.3503786997765, -71.0762609838281)"
212002308,1402,,VANDALISM,C11,402,0,2021-01-09 23:30:00,2021,1,Saturday,23,,BAILEY ST,42.2840037881531,-71.0681390354765,"(42.2840037881531, -71.0681390354765)"
212002307,3115,,INVESTIGATE PERSON,E5,721,0,2021-01-11 13:45:00,2021,1,Monday,13,,SPRING ST,42.276949554438,-71.1650670418231,"(42.276949554438, -71.1650670418231)"
212002306,3005,,SICK ASSIST,A1, ,0,2021-01-11 14:24:00,2021,1,Monday,14,,"SCHOOL ST & PROVINCE ST
BOSTON  MA 02108
UNITED ST",42.3576899946312,-71.0593879512242,"(42.3576899946312, -71.0593879512242)"
212002305,724,,AUTO THEFT,B2,282,0,2021-01-10 00:00:00,2021,1,Sunday,0,,WHITING ST,42.3286628355561,-71.0856340118355,"(42.3286628355561, -71.0856340118355)"
212002304,3115,,INVESTIGATE PERSON,E18,495,0,2021-01-11 14:29:00,2021,1,Monday,14,,HYDE PARK AVE,42.2633777587605,-71.1214899730466,"(42.2633777587605, -71.1214899730466)"
212002303,3803,,M/V ACCIDENT - PERSONAL INJURY,B3, ,0,2021-01-11 13:43:00,2021,1,Monday,13,,DR. MARY MOORE BEATTY CIR,0,0,"(0, 0)"
212002302,1001,,FORGERY / COUNTERFEITING,E13,574,0,2021-01-11 14:44:00,2021,1,Monday,14,,WASHINGTON ST,42.3097185676727,-71.1042943178765,"(42.3097185676727, -71.1042943178765)"
212002300,3005,,SICK ASSIST,C11,823,0,2021-01-11 13:24:00,2021,1,Monday,13,,SAWYER AVE,42.3120961888699,-71.060844260051,"(42.3120961888699, -71.060844260051)"
212002299,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,116,0,2021-01-11 13:45:00,2021,1,Monday,13,,EDINBORO ST,42.3520723799097,-71.0597534220074,"(42.3520723799097, -71.0597534220074)"
212002298,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,B2,298,0,2021-01-10 17:50:00,2021,1,Sunday,17,,WARREN ST,42.3221734779989,-71.0850671076223,"(42.3221734779989, -71.0850671076223)"
212002297,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C11,355,0,2021-01-11 14:17:00,2021,1,Monday,14,,HARVARD ST,42.2975553295965,-71.0597091024257,"(42.2975553295965, -71.0597091024257)"
212002296,423,,ASSAULT - AGGRAVATED,C11,402,0,2021-01-11 13:30:00,2021,1,Monday,13,,DORCHESTER AVE,42.285260240741,-71.0644406318784,"(42.285260240741, -71.0644406318784)"
212002295,617,,LARCENY THEFT FROM BUILDING,B2,282,0,2021-01-01 00:00:00,2021,1,Friday,0,,BILODEAU RD,42.3286628355561,-71.0856340118355,"(42.3286628355561, -71.0856340118355)"
212002294,1402,,VANDALISM,C11,334,0,2021-01-11 12:50:00,2021,1,Monday,12,,FERNALD TER,42.3101287924562,-71.0667900971039,"(42.3101287924562, -71.0667900971039)"
212002293,3114,,INVESTIGATE PROPERTY,A1,61,0,2021-01-05 10:00:00,2021,1,Tuesday,10,,LEGENDS WAY,42.3664354633178,-71.0613541253703,"(42.3664354633178, -71.0613541253703)"
212002292,3005,,SICK ASSIST,E13,570,0,2021-01-11 13:15:00,2021,1,Monday,13,,FOREST HILLS ST,42.3080635477827,-71.1025448851712,"(42.3080635477827, -71.1025448851712)"
212002290,613,,LARCENY SHOPLIFTING,B2,280,0,2021-01-11 13:32:00,2021,1,Monday,13,,WARREN ST,42.329787365844,-71.0832480131963,"(42.329787365844, -71.0832480131963)"
212002288,520,,BURGLARY - RESIDENTIAL,D14,799,0,2021-01-09 11:00:00,2021,1,Saturday,11,,SAWYER TER,42.3547462629765,-71.1250421959545,"(42.3547462629765, -71.1250421959545)"
212002286,617,,LARCENY THEFT FROM BUILDING,B2,586,0,2021-01-09 09:19:00,2021,1,Saturday,9,,HEATH ST,42.3262400417212,-71.1002204793459,"(42.3262400417212, -71.1002204793459)"
212002284,3801,,M/V ACCIDENT - OTHER,C11,355,0,2021-01-11 12:00:00,2021,1,Monday,12,,BLACKWELL ST,42.2975553295965,-71.0597091024257,"(42.2975553295965, -71.0597091024257)"
212002283,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D4,273,0,2021-01-11 11:58:00,2021,1,Monday,11,,"NORTHAMPTON ST & REED ST
ROXBURY  MA 02118
UNITED ",42.3349170018243,-71.0763230005295,"(42.3349170018243, -71.0763230005295)"
212002282,2670,,HARASSMENT/ CRIMINAL HARASSMENT,B2,329,0,2021-01-11 13:11:00,2021,1,Monday,13,,BLUE HILL AVE,42.3093843741193,-71.0826227718332,"(42.3093843741193, -71.0826227718332)"
212002281,2647,,THREATS TO DO BODILY HARM,B2,282,0,2021-01-11 00:00:00,2021,1,Monday,0,,BLUE HILL AVE,42.3286628355561,-71.0856340118355,"(42.3286628355561, -71.0856340118355)"
212002280,3205,,M/V PLATES - LOST,C11,355,0,2021-01-11 13:07:00,2021,1,Monday,13,,HUTCHINSON ST,42.2975553295965,-71.0597091024257,"(42.2975553295965, -71.0597091024257)"
212002279,3114,,INVESTIGATE PROPERTY,B3, ,0,2021-01-11 12:10:00,2021,1,Monday,12,,"HARVARD ST & WALES ST
BOSTON  MA 02124
UNITED STAT",42.2959090034457,-71.0843650287228,"(42.2959090034457, -71.0843650287228)"
212002278,801,,ASSAULT - SIMPLE,D14,778,0,2021-01-10 22:50:00,2021,1,Sunday,22,,FANEUIL ST,42.3490560003051,-71.1504984997502,"(42.3490560003051, -71.1504984997502)"
212002276,520,,BURGLARY - RESIDENTIAL,C11,364,0,2021-01-09 09:00:00,2021,1,Saturday,9,,CENTRE ST,42.2947242554272,-71.057981002955,"(42.2947242554272, -71.057981002955)"
212002275,801,,ASSAULT - SIMPLE,A1,82,0,2021-01-11 12:00:00,2021,1,Monday,12,,BATTERY WHRF,42.3669036871671,-71.05071085073,"(42.3669036871671, -71.05071085073)"
212002274,1415,,GRAFFITI,C6,206,0,2021-01-11 11:50:00,2021,1,Monday,11,,CONGRESS ST,42.3514175096419,-71.0501047920715,"(42.3514175096419, -71.0501047920715)"
212002273,3005,,SICK ASSIST,C11,349,0,2021-01-11 12:25:00,2021,1,Monday,12,,DORCHESTER AVE,42.3047039921679,-71.0590825840256,"(42.3047039921679, -71.0590825840256)"
212002272,3006,,SICK/INJURED/MEDICAL - PERSON,D14,768,0,2021-01-11 11:30:00,2021,1,Monday,11,,MARKET ST,42.3558070604908,-71.1493216719346,"(42.3558070604908, -71.1493216719346)"
212002269,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18,520,0,2021-01-09 19:00:00,2021,1,Saturday,19,,HARDING RD,42.2562159204022,-71.1240194732902,"(42.2562159204022, -71.1240194732902)"
212002268,1102,,FRAUD - FALSE PRETENSE / SCHEME,A7,28,0,2021-01-06 10:00:00,2021,1,Wednesday,10,,SUMNER ST,42.3708180467024,-71.0392907813515,"(42.3708180467024, -71.0392907813515)"
212002267,3114,,INVESTIGATE PROPERTY,A1,92,0,2021-01-08 16:00:00,2021,1,Friday,16,,CITY HALL PLZ,42.3597213648541,-71.0585236011413,"(42.3597213648541, -71.0585236011413)"
212002266,3410,,TOWED MOTOR VEHICLE,C11, ,0,2021-01-11 11:29:00,2021,1,Monday,11,,ROSLIN ST,42.2866229568962,-71.0687180033877,"(42.2866229568962, -71.0687180033877)"
212002265,3114,,INVESTIGATE PROPERTY,B3,435,0,2021-01-09 16:07:00,2021,1,Saturday,16,,WENTWORTH ST,42.2866440629086,-71.0750064542498,"(42.2866440629086, -71.0750064542498)"
212002263,1402,,VANDALISM,C6,186,0,2021-01-11 12:13:00,2021,1,Monday,12,,ALLSTATE RD,42.3269664713639,-71.0619860658484,"(42.3269664713639, -71.0619860658484)"
212002262,613,,LARCENY SHOPLIFTING,E18,490,0,2021-01-11 11:44:00,2021,1,Monday,11,,AMERICAN LEGION HWY,42.2753131149712,-71.1158779769403,"(42.2753131149712, -71.1158779769403)"
212002258,3115,,INVESTIGATE PERSON,C11,355,0,2021-01-11 10:45:00,2021,1,Monday,10,,GIBSON ST,42.2975553295965,-71.0597091024257,"(42.2975553295965, -71.0597091024257)"
212002257,3410,,TOWED MOTOR VEHICLE,E5,557,0,2021-01-11 09:56:00,2021,1,Monday,9,,POPLAR ST,42.2809973893431,-71.1259887345262,"(42.2809973893431, -71.1259887345262)"
212002256,617,,LARCENY THEFT FROM BUILDING,A1,282,0,2021-01-11 00:00:00,2021,1,Monday,0,,OXFORD ST,42.3286628355561,-71.0856340118355,"(42.3286628355561, -71.0856340118355)"
212002255,801,,ASSAULT - SIMPLE,D14,794,0,2021-01-11 11:03:00,2021,1,Monday,11,,COMMONWEALTH AVE,42.3500720109476,-71.1320292598409,"(42.3500720109476, -71.1320292598409)"
212002254,1402,,VANDALISM,D4, ,0,2021-01-11 00:00:00,2021,1,Monday,0,,TROTTER CT,42.3359684672251,-71.0812985646968,"(42.3359684672251, -71.0812985646968)"
212002253,1402,,VANDALISM,C11,387,0,2021-01-11 10:53:00,2021,1,Monday,10,,ADAMS ST,42.2793449039605,-71.0592808349401,"(42.2793449039605, -71.0592808349401)"
212002251,2662,,BALLISTICS EVIDENCE/FOUND,B3,444,0,2021-01-11 00:00:00,2021,1,Monday,0,,HARVARD ST,42.2960075054113,-71.0838750914885,"(42.2960075054113, -71.0838750914885)"
212002250,3006,,SICK/INJURED/MEDICAL - PERSON,D4,168,0,2021-01-11 10:44:00,2021,1,Monday,10,,HARRISON AVE,42.3379030071837,-71.0714523614955,"(42.3379030071837, -71.0714523614955)"
212002249,3115,,INVESTIGATE PERSON,D4,167,0,2021-01-11 02:00:00,2021,1,Monday,2,,BEACON ST,42.3395419898301,-71.0694087696754,"(42.3395419898301, -71.0694087696754)"
212002248,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,E5,550,0,2021-01-10 19:00:00,2021,1,Sunday,19,,WASHINGTON ST,42.2758179916097,-71.1399125925088,"(42.2758179916097, -71.1399125925088)"
212002247,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,E13,578,0,2021-01-11 10:30:00,2021,1,Monday,10,,BOLSTER ST,42.3219990159017,-71.1056067971037,"(42.3219990159017, -71.1056067971037)"
212002245,617,,LARCENY THEFT FROM BUILDING,A1,77,0,2021-01-10 19:30:00,2021,1,Sunday,19,,WASHINGTON ST,42.3618385665647,-71.0597648909416,"(42.3618385665647, -71.0597648909416)"
212002244,617,,LARCENY THEFT FROM BUILDING,A7,29,0,2021-01-11 10:12:00,2021,1,Monday,10,,BREMEN ST,42.3703072475401,-71.0372411272482,"(42.3703072475401, -71.0372411272482)"
212002242,2647,,THREATS TO DO BODILY HARM,D4,138,0,2021-01-11 10:04:00,2021,1,Monday,10,,BOYLSTON ST,42.348623815555,-71.0827763708641,"(42.348623815555, -71.0827763708641)"
212002240,2671,,VIOLATION - HARASSMENT PREVENTION ORDER,C11,367,0,2021-01-11 10:16:00,2021,1,Monday,10,,SPAULDING ST,42.2923872842089,-71.0548309735111,"(42.2923872842089, -71.0548309735111)"
212002239,3410,,TOWED MOTOR VEHICLE,C6,225,0,2021-01-11 10:08:00,2021,1,Monday,10,,E FOURTH ST,42.3346418280628,-71.0425070785693,"(42.3346418280628, -71.0425070785693)"
212002238,3115,,INVESTIGATE PERSON,C11,355,0,2021-01-11 10:18:00,2021,1,Monday,10,,KENWOOD ST,42.2975553295965,-71.0597091024257,"(42.2975553295965, -71.0597091024257)"
212002235,1402,,VANDALISM,D4,617,0,2021-01-10 23:00:00,2021,1,Sunday,23,,HUNTINGTON AVE,42.3386028231282,-71.0935530613516,"(42.3386028231282, -71.0935530613516)"
212002234,3410,,TOWED MOTOR VEHICLE,C6,199,0,2021-01-11 09:30:00,2021,1,Monday,9,,B ST,42.3391762009967,-71.0558476925413,"(42.3391762009967, -71.0558476925413)"
212002232,3114,,INVESTIGATE PROPERTY,B2,574,0,2021-01-11 09:58:00,2021,1,Monday,9,,HOMESTEAD ST,42.3097185676727,-71.1042943178765,"(42.3097185676727, -71.1042943178765)"
212002231,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C11,374,0,2021-01-11 09:29:00,2021,1,Monday,9,,NEPONSET AVE,42.2889579488508,-71.0475388191453,"(42.2889579488508, -71.0475388191453)"
212002230,2905,,VAL - VIOLATION OF AUTO LAW,B2,911,0,2021-01-11 08:48:00,2021,1,Monday,8,,ANNUNCIATION RD,42.3350621776333,-71.0931678123782,"(42.3350621776333, -71.0931678123782)"
212002229,3006,,SICK/INJURED/MEDICAL - PERSON,E13,642,0,2021-01-11 09:22:00,2021,1,Monday,9,,POND ST,42.3149999306259,-71.1153080968118,"(42.3149999306259, -71.1153080968118)"
212002228,3006,,SICK/INJURED/MEDICAL - PERSON,A1,117,0,2021-01-11 08:46:00,2021,1,Monday,8,,WASHINGTON ST,42.3517428213977,-71.0627594004013,"(42.3517428213977, -71.0627594004013)"
212002226,3802,,M/V ACCIDENT - PROPERTY DAMAGE,C6,232,0,2021-01-09 17:00:00,2021,1,Saturday,17,,P ST,42.3336755921956,-71.0271106994898,"(42.3336755921956, -71.0271106994898)"
212002225,3410,,TOWED MOTOR VEHICLE,D4,156,0,2021-01-11 08:10:00,2021,1,Monday,8,,"SHAWMUT AVE & WORCESTER ST
BOSTON  MA 02118
UNITED",42.3382749652929,-71.0766290106243,"(42.3382749652929, -71.0766290106243)"
212002224,3410,,TOWED MOTOR VEHICLE,D14,774,0,2021-01-11 07:59:00,2021,1,Monday,7,,CHESTNUT HILL AVE,42.3391460421079,-71.1544280808033,"(42.3391460421079, -71.1544280808033)"
212002223,617,,LARCENY THEFT FROM BUILDING,C11,347,0,2021-01-11 08:32:00,2021,1,Monday,8,,LEEDSVILLE ST,42.3049279537198,-71.0597993343753,"(42.3049279537198, -71.0597993343753)"
212002222,2905,,VAL - VIOLATION OF AUTO LAW,B2, ,0,2021-01-05 11:27:00,2021,1,Tuesday,11,,MISSION ST,42.332698798569,-71.107140861017,"(42.332698798569, -71.107140861017)"
212002221,540,,BURGLARY - COMMERICAL,D4,133,0,2021-01-11 06:52:00,2021,1,Monday,6,,NEWBURY ST,42.3511800513938,-71.0766660671236,"(42.3511800513938, -71.0766660671236)"
212002220,3410,,TOWED MOTOR VEHICLE,D14,774,0,2021-01-11 07:45:00,2021,1,Monday,7,,STRATHMORE RD,42.3402527878398,-71.1544753569361,"(42.3402527878398, -71.1544753569361)"
212002219,3115,,INVESTIGATE PERSON,D4,167,0,2021-01-11 08:15:00,2021,1,Monday,8,,ALBANY ST,42.3395419898301,-71.0694087696754,"(42.3395419898301, -71.0694087696754)"
212002218,3801,,M/V ACCIDENT - OTHER,A1,122,0,2021-01-11 08:17:00,2021,1,Monday,8,,TREMONT ST,42.3504058332738,-71.0651252611518,"(42.3504058332738, -71.0651252611518)"
212002217,3410,,TOWED MOTOR VEHICLE,D14,808,0,2021-01-11 07:42:00,2021,1,Monday,7,,ANTWERP ST,42.3599532302375,-71.1397162370344,"(42.3599532302375, -71.1397162370344)"
212002216,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,E5,691,0,2021-01-10 03:59:00,2021,1,Sunday,3,,CENTRE ST,42.2870935525911,-71.1482212837716,"(42.2870935525911, -71.1482212837716)"
212002214,3201,,PROPERTY - LOST/ MISSING,D14,778,0,2021-01-10 14:00:00,2021,1,Sunday,14,,RIVERVIEW RD,42.3490560003051,-71.1504984997502,"(42.3490560003051, -71.1504984997502)"
212002212,801,,ASSAULT - SIMPLE,C11,367,0,2021-01-11 06:46:00,2021,1,Monday,6,,ASHMONT ST,42.2883965055903,-71.0548530499465,"(42.2883965055903, -71.0548530499465)"
212002211,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,D14,767,0,2021-01-11 06:28:00,2021,1,Monday,6,,SOLDIERS FIELD RD,42.3593440900471,-71.1538978017391,"(42.3593440900471, -71.1538978017391)"
212002210,3803,,M/V ACCIDENT - PERSONAL INJURY,B2,291,0,2021-01-11 05:53:00,2021,1,Monday,5,,COLUMBUS AVE,42.3298732312837,-71.0959077390548,"(42.3298732312837, -71.0959077390548)"
212002209,3115,,INVESTIGATE PERSON,E13,572,0,2021-01-11 05:25:00,2021,1,Monday,5,,COLUMBUS AVE,42.313627985895,-71.0956030724389,"(42.313627985895, -71.0956030724389)"
212002208,3005,,SICK ASSIST,D4,146,0,2021-01-11 04:44:00,2021,1,Monday,4,,HUNTINGTON AVE,42.3473097976345,-71.0791516658207,"(42.3473097976345, -71.0791516658207)"
212002206,2907,,VAL - OPERATING AFTER REV/SUSP.,B2,330,0,2021-01-11 01:59:00,2021,1,Monday,1,,"BLUE HILL AVE & SEAVER ST
DORCHESTER  MA 02121
UNI",42.3055730054629,-71.0847129915894,"(42.3055730054629, -71.0847129915894)"
212002202,735,,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),C11,382,0,2021-01-11 02:05:00,2021,1,Monday,2,,LENOXDALE AVE,42.2815870862372,-71.0544804110134,"(42.2815870862372, -71.0544804110134)"
212002201,3006,,SICK/INJURED/MEDICAL - PERSON,E5,738,0,2021-01-11 00:57:00,2021,1,Monday,0,,DWINELL ST,42.2911597847104,-71.1619354934913,"(42.2911597847104, -71.1619354934913)"
212002200,2007,,VIOLATION - RESTRAINING ORDER (NO ARREST),B3,465,0,2021-01-10 14:00:00,2021,1,Sunday,14,,OSPREY WAY,42.2848257658049,-71.091373689388,"(42.2848257658049, -71.091373689388)"
212002198,3119,,FIREARM/WEAPON - FOUND OR CONFISCATED,B3,451,0,2021-01-11 02:54:00,2021,1,Monday,2,,W TREMLETT ST,42.2939740537263,-71.0747090059714,"(42.2939740537263, -71.0747090059714)"
212002196,3801,,M/V ACCIDENT - OTHER,B3,443,0,2021-01-11 01:01:00,2021,1,Monday,1,,WARNER ST,42.2946545392948,-71.079832664011,"(42.2946545392948, -71.079832664011)"
212002194,3207,,PROPERTY - FOUND,C6, ,0,2021-01-10 00:00:00,2021,1,Sunday,0,,E 1ST ST,0,0,"(0, 0)"
212002192,3301,,VERBAL DISPUTE,B3,451,0,2021-01-11 00:55:00,2021,1,Monday,0,,W TREMLETT ST,42.2943540675248,-71.0730671505178,"(42.2943540675248, -71.0730671505178)"
212002191,3114,,INVESTIGATE PROPERTY,D4,143,0,2021-01-11 00:07:00,2021,1,Monday,0,,BOYLSTON ST,42.3493247128501,-71.0801480124617,"(42.3493247128501, -71.0801480124617)"
212002190,801,,ASSAULT - SIMPLE,A1,92,0,2021-01-11 00:11:00,2021,1,Monday,0,,COURT ST,42.3589227875108,-71.0583535444055,"(42.3589227875108, -71.0583535444055)"
212002189,3005,,SICK ASSIST,E18,518,0,2021-01-10 23:01:00,2021,1,Sunday,23,,TRUMAN PKWY,42.2494577682896,-71.1229374548896,"(42.2494577682896, -71.1229374548896)"
212002188,3108,,FIRE REPORT,D4, ,0,2021-01-10 22:02:00,2021,1,Sunday,22,,BEACON ST,42.35335717359,-71.080177034247,"(42.35335717359, -71.080177034247)"
212002183,801,,ASSAULT - SIMPLE,D4,149,0,2021-01-10 21:06:00,2021,1,Sunday,21,,COLUMBUS AVE,42.3465749686265,-71.0743864969092,"(42.3465749686265, -71.0743864969092)"
212002179,2007,,VIOLATION - RESTRAINING ORDER (NO ARREST),A1,83,0,2021-01-10 22:14:00,2021,1,Sunday,22,,COMMERCIAL ST,42.367633685448,-71.0537046853885,"(42.367633685448, -71.0537046853885)"
212002178,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,462,0,2021-01-10 22:15:00,2021,1,Sunday,22,,ROSSETER ST,42.3027043273012,-71.0734248968837,"(42.3027043273012, -71.0734248968837)"
212002177,520,,BURGLARY - RESIDENTIAL,D14,799,0,2021-01-08 14:00:00,2021,1,Friday,14,,WADSWORTH ST,42.3550295311853,-71.1258942418087,"(42.3550295311853, -71.1258942418087)"
212002175,3805,,M/V ACCIDENT - POLICE VEHICLE,A1,110,0,2021-01-10 21:48:00,2021,1,Sunday,21,,"ATLANTIC AVE & PEARL ST
BOSTON  MA 02210
UNITED ST",42.354008958312,-71.0528530250257,"(42.354008958312, -71.0528530250257)"
212002174,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,115,0,2021-01-10 21:33:00,2021,1,Sunday,21,,"144 LINCOLN ST
BOSTON  MA 02111
UNITED STATES",42.3513176331952,-71.0583836667011,"(42.3513176331952, -71.0583836667011)"
212002172,3005,,SICK ASSIST,C11,395,0,2021-01-10 20:52:00,2021,1,Sunday,20,,DORCHESTER AVE,42.2843981982829,-71.0646837328861,"(42.2843981982829, -71.0646837328861)"
212002171,3114,,INVESTIGATE PROPERTY,B3, ,0,2021-01-10 20:39:00,2021,1,Sunday,20,,STRATTON ST,42.2888122192563,-71.0851315235272,"(42.2888122192563, -71.0851315235272)"
212002169,3115,,INVESTIGATE PERSON,D14,802,0,2021-01-10 19:38:00,2021,1,Sunday,19,,BRIGHTON AVE,42.3532978507025,-71.1340502835668,"(42.3532978507025, -71.1340502835668)"
212002167,2670,,HARASSMENT/ CRIMINAL HARASSMENT,D4,271,0,2021-01-10 20:50:00,2021,1,Sunday,20,,WASHINGTON ST,42.3353740984913,-71.0783156023399,"(42.3353740984913, -71.0783156023399)"
